id;Name;Price;City;ShopName;Rating;Rating Average;Total Reviews;Sold;Link
5152700672;Kaldu Jamur / Totole Jamur 40 gram;5900;Jakarta Barat;OTEND FOOD;5;5.0;309;309;https://www.tokopedia.com/otendfood/kaldu-jamur-totole-jamur-40-gram?extParam=ivf%3Dfalse%26src%3Dsearch
936871281;MamaSuka - Delisaos Saus Tiram Udang & Jamur 320 ml;21500;Jakarta Timur;Mamasuka Official Store;5;5.0;407;407;https://www.tokopedia.com/mamasukaofficial/mamasuka-delisaos-saus-tiram-udang-jamur-320-ml?extParam=ivf%3Dfalse%26src%3Dsearch
526381257;GOLDEN MUSHROOM MEAT - DAGING JAMUR VEGETARIAN;192000;Jakarta Utara;Madame Sim;5;5.0;17;17;https://www.tokopedia.com/madame-sim/golden-mushroom-meat-daging-jamur-vegetarian?extParam=ivf%3Dfalse%26src%3Dsearch
12098735389;Bubuk Jamur Murni Penyedap Masakan;100000;Jakarta Barat;Kansproduk;5;5.0;38;38;https://www.tokopedia.com/kansproduk/bubuk-jamur-murni-penyedap-masakan?extParam=ivf%3Dfalse%26src%3Dsearch
1070987083;SU Brand Wholesale Jamur Putih Kering 500g x 1 CTN;89500;Jakarta Barat;GBM Express Official Store;5;5.0;5;5;https://www.tokopedia.com/gbmexpress/su-brand-wholesale-jamur-putih-kering-500g-x-1-ctn?extParam=ivf%3Dfalse%26src%3Dsearch
1238725319;Sup Krim Jamur Kent Boringer Mushroom 68g;13600;Bekasi;Gautama Indah Perkasa;5;4.9;145;145;https://www.tokopedia.com/gipindonesia/sup-krim-jamur-kent-boringer-mushroom-68g?extParam=ivf%3Dfalse%26src%3Dsearch
3042210743;JAMUR SHITAKE KERING 200 GR / JAMUR PAYUNG / HIOKO / SIANG KU;47000;Surabaya;Lotus Mart81;5;5.0;96;96;https://www.tokopedia.com/lotusmart81/jamur-shitake-kering-200-gr-jamur-payung-hioko-siang-ku?extParam=ivf%3Dfalse%26src%3Dsearch
11546503551;Jamur Hioko / Shitake Mushroom;22000;Jakarta Utara;Fruit Storage;5;5.0;120;120;https://www.tokopedia.com/fruitstorageid/jamur-hioko-shitake-mushroom-200-gram-f41a8?extParam=ivf%3Dfalse%26src%3Dsearch
4411613214;Jamur Enoki Impor 1 pack Sayurbox;8500;Jakarta Selatan;Sayurbox;5;5.0;392;392;https://www.tokopedia.com/sayurbox/jamur-enoki-impor-1-pack-sayurbox?extParam=ivf%3Dfalse%26src%3Dsearch
8138608779;Reishi Mushroom Extract Powder / Bubuk Jamur Reishi / Lingzhi;34800;Kab. Bekasi;Seduh Tea & Tisane;5;4.9;48;48;https://www.tokopedia.com/seduhtisane/reishi-mushroom-extract-powder-bubuk-jamur-reishi-lingzhi-50-gram?extParam=ivf%3Dfalse%26src%3Dsearch
1946551901;Sayuran FRESH Jamur Kancing / Jamur Champignon 100 Gram- Market86;10550;Bogor;Almairastore1;5;4.7;7;7;https://www.tokopedia.com/almairastore1-1/sayuran-fresh-jamur-kancing-jamur-champignon-100-gram-market86?extParam=ivf%3Dfalse%26src%3Dsearch
2459672667;Jamur Putih / Jamur Salju Kering Fungus / Snow White Fungus 100gram;31500;Kab. Tangerang;CAHAYA_STATIONERY;5;4.8;26;26;https://www.tokopedia.com/cahayastationery888/jamur-putih-jamur-salju-kering-fungus-snow-white-fungus-100gram?extParam=ivf%3Dfalse%26src%3Dsearch
2474273553;Jamur Putih Salju Kering / Es / Bai Mu Er / Dried White Fungus 30gr;9260;Surabaya;Trustee Mart;5;4.9;189;189;https://www.tokopedia.com/trusteemart/jamur-putih-salju-kering-es-bai-mu-er-dried-white-fungus-30gr-remahan-30gr?extParam=ivf%3Dfalse%26src%3Dsearch
12203787830;PRONAS Kornet Sapi Mushroom (Dengan Kemasan EOE) 340 gr;38700;Bekasi;Pronas Official Store;5;4.9;319;319;https://www.tokopedia.com/pronas/pronas-kornet-sapi-mushroom-dengan-kemasan-eoe-340-gr?extParam=ivf%3Dfalse%26src%3Dsearch
796987323;☆BUY 10 FREE 1☆ Paket Bakmi Ayam Jamur Kofei Frozen (NON-HALAL);270000;Jakarta Utara;Bakmi Kofei;5;5.0;98;98;https://www.tokopedia.com/bakmikofei/buy-10-free-1-paket-bakmi-ayam-jamur-kofei-frozen-non-halal?extParam=ivf%3Dfalse%26src%3Dsearch
9268633695;Jamur kuping Hitam Kering /Bokni /jamur Hitam Dried Black Fungus 50 Gr;15000;Medan;hasil laut_77;5;4.9;13;13;https://www.tokopedia.com/hasillaut77/jamur-kuping-hitam-kering-bokni-jamur-hitam-dried-black-fungus-50-gr?extParam=ivf%3Dfalse%26src%3Dsearch
11317463067;Truffle Mushroom Sauce by MZK;46800;Tangerang Selatan;MOZAKITCHEN BINTARO;5;4.9;10;10;https://www.tokopedia.com/mozakitchenbintaro/truffle-mushroom-sauce-by-mzk?extParam=ivf%3Dfalse%26src%3Dsearch
12137661870;Kaki Babi Gulong 397gr Kaki Babi Dengan Jamur;49000;Jakarta Utara;Toko Erwin Teluk Gong;5;5.0;11;11;https://www.tokopedia.com/tokoerwintg/kaki-babi-gulong-397gr-kaki-babi-dengan-jamur?extParam=ivf%3Dfalse%26src%3Dsearch
2450561566;Totole 1kg Kaldu Jamur mushroom vegan halal;103000;Jakarta Selatan;DBK Pasar Minggu;5;5.0;158;158;https://www.tokopedia.com/tokodbk/totole-1kg-kaldu-jamur-mushroom-vegan-halal?extParam=ivf%3Dfalse%26src%3Dsearch
12850593001;Lady Anna Soup Instant Soup Cream of Mushroom/ Sup Krim rasa Jamur 66gr;25000;Jakarta Barat;Suhari Jaya;5;5.0;8;8;https://www.tokopedia.com/suharijaya/lady-anna-soup-instant-soup-cream-of-mushroom-sup-krim-rasa-jamur-66gr?extParam=ivf%3Dfalse%26src%3Dsearch
3307517873;500gr Dried White Fungus / Bai Mu Er / Jamur Putih Es Salju / Yin Er;95000;Surabaya;The Nut House;5;5.0;60;60;https://www.tokopedia.com/nuthouse/500gr-dried-white-fungus-bai-mu-er-jamur-putih-es-salju-yin-er?extParam=ivf%3Dfalse%26src%3Dsearch
2157274798;Jamur Enoki - Sayur Kendal;8250;Jakarta Pusat;Sayur Kendal - Menteng;5;5.0;27;27;https://www.tokopedia.com/sayurkendal/jamur-enoki-sayur-kendal?extParam=ivf%3Dfalse%26src%3Dsearch%26whid%3D8565701
7445157380;Jamur Portobello / Portabella Fresh;38500;Surabaya;HSG-STORE;5;5.0;30;30;https://www.tokopedia.com/hsg-store/jamur-portobello-portabella-fresh-500-gram?extParam=ivf%3Dfalse%26src%3Dsearch
414635145;dendeng Vegetarian / vegan Ahimsa original mushroom snack;68000;Jakarta Barat;JJVEGETARIAN;5;4.9;48;48;https://www.tokopedia.com/jjvege/dendeng-vegetarian-vegan-ahimsa-original-mushroom-snack?extParam=ivf%3Dfalse%26src%3Dsearch
10871616461;Kaldu Jamur Totole Granulated Mushroom Bandung;6305;Bandung;INAGREEN INDONESIA;5;5.0;88;88;https://www.tokopedia.com/inagreen/kaldu-jamur-totole-granulated-mushroom-bandung-40-gram-9b907?extParam=ivf%3Dfalse%26src%3Dsearch
4470504036;W2FIT NONGSHIM Shin Ramyun Spicy Mushroom 120 gr;10999;Kab. Tangerang;W2FitHealthy;5;4.9;198;198;https://www.tokopedia.com/w2fithealthy/w2fit-nongshim-shin-ramyun-spicy-mushroom-120-gr-mushroom?extParam=ivf%3Dfalse%26src%3Dsearch
2194842745;JAMUR PUTIH REPACKING SU BRAND BAI MU ER SNOW WHITE FUNGUS SOP SUP;10000;Semarang;Pixie By Cynthia;5;5.0;16;16;https://www.tokopedia.com/pixiebycynthia/jamur-putih-repacking-su-brand-bai-mu-er-snow-white-fungus-sop-sup?extParam=ivf%3Dfalse%26src%3Dsearch
2513636154;kaldu jamur merang penyedap rasa non msg ayam sapi jamur 250gr C2;16500;Jakarta Timur;Gudang Inovasi;5;5.0;171;171;https://www.tokopedia.com/gudanginovasi/kaldu-jamur-merang-penyedap-rasa-non-msg-ayam-sapi-jamur-250gr-c2-himsalt-250g?extParam=ivf%3Dfalse%26src%3Dsearch
6738099148;Totole Kaldu Jamur 40 Gram Dus isi 200 pcs;1024850;Jakarta Barat;mblvin store;5;5.0;49;49;https://www.tokopedia.com/mblvinstore/totole-kaldu-jamur-40-gram-dus-isi-200-pcs?extParam=ivf%3Dfalse%26src%3Dsearch
11479375472;Jamur Kancing Kaleng IKPS (425 gr);13950;Jakarta Barat;RC Indonesia Store;5;5.0;68;68;https://www.tokopedia.com/rcindonesia/jamur-kancing-kaleng-ikps-425-gr?extParam=ivf%3Dfalse%26src%3Dsearch
2280980466;Jamur Kuping Organik 200gr;12000;Jakarta Barat;Nourish Indonesia;5;5.0;77;77;https://www.tokopedia.com/nourishindonesia/jamur-kuping-organik-200gr?extParam=ivf%3Dfalse%26src%3Dsearch%26whid%3D14936847
1195543934;jamur kancing champignon mushroom;39600;Yogyakarta;Bandar Mozarella Jogja;5;5.0;23;23;https://www.tokopedia.com/bandarmozarellajogja/jamur-kancing-champignon-mushroom?extParam=ivf%3Dfalse%26src%3Dsearch
2683958326;SALMON EN CROUTE SALMON WELLINGTON MUSHROOM MOZARELLA INSIDE 500GR;350000;Jakarta Utara;ANVEAUR;5;5.0;1;1;https://www.tokopedia.com/anveaur/salmon-en-croute-salmon-wellington-mushroom-mozarella-inside-500gr?extParam=ivf%3Dfalse%26src%3Dsearch
8098080364;Eatzy Bubur Shirataki Ayam Jamur - Keju;14200;Jakarta Barat;MBL Store;5;5.0;50;50;https://www.tokopedia.com/medanbaganlang/eatzy-bubur-shirataki-ayam-jamur-keju-veggie?extParam=ivf%3Dfalse%26src%3Dsearch
1864214811;Totole Kaldu Rasa Jamur Kaldu Vegan Food 80 gram;11500;Tangerang Selatan;Segaru Foods;5;5.0;1338;1338;https://www.tokopedia.com/segarufoods/totole-kaldu-rasa-jamur-kaldu-vegan-food-80-gram?extParam=ivf%3Dfalse%26src%3Dsearch
11463538305;CHEF DANIEL Whole Mushroom in Canned 425 Gr Jamur Utuh dalam Kaleng;18837;Jakarta Pusat;FingerLand;5;5.0;6;6;https://www.tokopedia.com/finger-land/chef-daniel-whole-mushroom-in-canned-425-gr-jamur-utuh-dalam-kaleng?extParam=ivf%3Dfalse%26src%3Dsearch
7269762629;JAMUR KANCING KALENG / MUSHROOM CHAMPIGNON MY CHEF;15000;Surabaya;GSL OLSHOP;5;4.8;25;25;https://www.tokopedia.com/lanhua/jamur-kancing-kaleng-mushroom-champignon-my-chef?extParam=ivf%3Dfalse%26src%3Dsearch
2045320847;jamur champignon 500Gr + Gratis Bonus;28000;Jakarta Barat;Om Sayur Foods;5;4.9;95;95;https://www.tokopedia.com/om-sayur/jamur-champignon-500gr-gratis-bonus?extParam=ivf%3Dfalse%26src%3Dsearch
1714678377;Jamur Salju Putih Kualitas Premium 糯耳 Bulat Utuh 100gr;25000;Tangerang Selatan;sehat herbal 56;5;4.9;15;15;https://www.tokopedia.com/sehatherbal56/jamur-salju-putih-kualitas-premium-bulat-utuh-100gr?extParam=ivf%3Dfalse%26src%3Dsearch
2005584687;Dried Shitake Mushroom / Jamur Kering Hioko 500 Gram;105000;Jakarta Barat;trextashop;5;4.9;75;75;https://www.tokopedia.com/trextashop/dried-shitake-mushroom-jamur-kering-hioko-500-gram?extParam=ivf%3Dfalse%26src%3Dsearch
2278800565;Halawa Kaldu Probiotik - Bumbu Halawa Penyedap Kaldu Jamur;14000;Jakarta Selatan;Sahara Madina Herbal;5;4.8;50;50;https://www.tokopedia.com/saharamadinaherbal/halawa-kaldu-probiotik-bumbu-halawa-penyedap-kaldu-jamur?extParam=ivf%3Dfalse%26src%3Dsearch
1343273362;Mushroom FYF 425 gr (Kaleng BESAR) - Jamur Kancing;14975;Surabaya;LikeMe Foodie;5;4.9;195;195;https://www.tokopedia.com/likemefoodie/mushroom-fyf-425-gr-kaleng-besar-jamur-kancing?extParam=ivf%3Dfalse%26src%3Dsearch
2046251558;jamur portabela;38000;Jakarta Pusat;MRAlFRESH;5;4.7;16;16;https://www.tokopedia.com/mralfresh/jamur-portabela?extParam=ivf%3Dfalse%26src%3Dsearch
134597174;RichMan Brand Fragrant Mushroom (Shiang Ku) 50 gr;37500;Tangerang Selatan;RichMan Brand;5;5.0;26;26;https://www.tokopedia.com/richmanbrand/richman-brand-fragrant-mushroom-shiang-ku-50-gr?extParam=ivf%3Dfalse%26src%3Dsearch
2434219842;TOTOLE Kaldu Jamur Penyedap Vegetarian | MUSHROOM BOUILLON | BROTH;26555;Jakarta Barat;deposusuofficial;5;5.0;162;162;https://www.tokopedia.com/deposusuofficial/totole-kaldu-jamur-penyedap-vegetarian-mushroom-bouillon-broth-sachetjamur200g?extParam=ivf%3Dfalse%26src%3Dsearch
74555442;Fresh Black truffle mushroom From Italy 100 gr;4990000;Bandung;exclusiveimported;5;5.0;1;1;https://www.tokopedia.com/exclusiveimported/fresh-black-truffle-mushroom-from-italy-100-gr?extParam=ivf%3Dfalse%26src%3Dsearch
1611947098;Kaldu Jamur Non MSG Sunbay 400g;29750;Surabaya;Supplier Bumbu Surabaya;5;5.0;79;79;https://www.tokopedia.com/supplierbumbu/kaldu-jamur-non-msg-sunbay-400g?extParam=ivf%3Dfalse%26src%3Dsearch
7562121407;Aussie Pie - Beef Mushroom Pie - snack sarapan bekal pastry kue;59000;Jakarta Barat;Eatanary;5;5.0;23;23;https://www.tokopedia.com/eatanary/aussie-pie-beef-mushroom-pie-snack-sarapan-bekal-pastry-kue?extParam=ivf%3Dfalse%26src%3Dsearch
255795750;Maseko Kaldu JAMUR organik 100gr Non MSG lingkar organik;27500;Kab. Tangerang;Tummytiff;5;4.9;315;315;https://www.tokopedia.com/tummytiff/maseko-kaldu-jamur-organik-100gr-non-msg-lingkar-organik?extParam=ivf%3Dfalse%26src%3Dsearch
3948960899;Jamur Kancing Kaleng IKPS 425 Gram;13499;Kab. Tangerang;Somura TBK;5;4.9;284;284;https://www.tokopedia.com/somura-tbk/jamur-kancing-kaleng-ikps-425-gram?extParam=ivf%3Dfalse%26src%3Dsearch
876651546;Jamur Salju / Jamur Putih / Snow White Fungus / Bai Mu Er (白木耳);20000;Jakarta Barat;Herbaleo;5;4.9;103;103;https://www.tokopedia.com/herbaleo/jamur-salju-jamur-putih-snow-white-fungus-bai-mu-er?extParam=ivf%3Dfalse%26src%3Dsearch
492955041;Naraya Mushroom Canned/ Jamur Kancing kaleng- 425g;29500;Kab. Tangerang;Bakoel Sayur Online;5;5.0;5;5;https://www.tokopedia.com/bakoelindonesia/naraya-mushroom-canned-jamur-kancing-kaleng-425g?extParam=ivf%3Dfalse%26src%3Dsearch%26whid%3D0
6984903973;Origin Moku Mushroom Seasoning / Kaldu Jamur Penyedap Rasa Non MSG;25996;Depok;madoe;5;5.0;25;25;https://www.tokopedia.com/madoe-/origin-moku-mushroom-seasoning-kaldu-jamur-penyedap-rasa-non-msg?extParam=ivf%3Dfalse%26src%3Dsearch
1521850023;PAKET CAH JAMUR BROKOLI [1 Pack];25900;Jakarta Selatan;SAYUR SEGAR | Official;5;4.9;120;120;https://www.tokopedia.com/sayursegar-id/paket-cah-jamur-brokoli-1-pack?extParam=ivf%3Dfalse%26src%3Dsearch
2053456870;Totole Kaldu Jamur Vegan Food 80gr /200gr;15000;Pekanbaru;Shelenna Shop;5;5.0;39;39;https://www.tokopedia.com/shelenna/totole-kaldu-jamur-vegan-food-80gr-200gr-80-gr?extParam=ivf%3Dfalse%26src%3Dsearch
474506841;Jamur Kuping 500 gr FreshBox;15100;Bandung;FreshBox;5;5.0;438;438;https://www.tokopedia.com/freshfruitvegie/jamur-kuping-500-gr-freshbox?extParam=ivf%3Dfalse%26src%3Dsearch%26whid%3D0
7187097087;TOTOLE JAMUR MINI 40gr Kaldu Jamur Penyedap Rasa;5850;Bandung;yohangunawan94;5;4.9;62;62;https://www.tokopedia.com/yohangunawan94/totole-jamur-mini-40gr-kaldu-jamur-penyedap-rasa?extParam=ivf%3Dfalse%26src%3Dsearch
857862955;halal bacang SPESIAL ayam, jamur, dan telur asin;33000;Jakarta Barat;dinda_bacang;5;5.0;209;209;https://www.tokopedia.com/bacangkito/halal-bacang-spesial-ayam-jamur-dan-telur-asin-ketan?extParam=ivf%3Dfalse%26src%3Dsearch
248857617;Jamur Champignon /Jamur Kancing Fresh (Khusus Luar Jabodetabek);44000;Jakarta Pusat;Alicia Homeware Shop;5;5.0;388;388;https://www.tokopedia.com/aliciahomeware/jamur-champignon-jamur-kancing-fresh-khusus-luar-jabodetabek?extParam=ivf%3Dfalse%26src%3Dsearch
4297044333;Nongshim Mie Instan Import Shim Ramyun Spicy Mushroom Cup 72 gram;17200;Jakarta Selatan;Tokopedia NOW!;5;5.0;325;325;https://www.tokopedia.com/now/nongshim-mie-instan-import-shim-ramyun-spicy-mushroom-cup-72-gram?extParam=ivf%3Dfalse%26src%3Dsearch
7281807834;jamur kancing kering;9250;Surabaya;Grosir Kebonsari;5;4.9;67;67;https://www.tokopedia.com/grosirkebonsari/jamur-kancing-kering?extParam=ivf%3Dfalse%26src%3Dsearch
6798129705;KALDU MPASI MASEKO LINGKAR ORGANIK KALDU AYAM SAPI JAMUR KALDU ORGANIK;19200;Kab. Sidoarjo;Airinsworld;5;5.0;60;60;https://www.tokopedia.com/airinsworld/kaldu-mpasi-maseko-lingkar-organik-kaldu-ayam-sapi-jamur-kaldu-organik-ayam-refill?extParam=ivf%3Dfalse%26src%3Dsearch
13547841586;7 Treasure Mushroom Soup /Jun Tang Bao /Sup Jamur 7 Rupa 菌汤包;57000;Jakarta Utara;YUAN SHUN;5;5.0;1;1;https://www.tokopedia.com/yuanshun/7-treasure-mushroom-soup-jun-tang-bao-sup-jamur-7-rupa?extParam=ivf%3Dfalse%26src%3Dsearch
1942964939;Dried France Morels Mushroom Cepes Jamur Perancis Kering Morel 100gr;899900;Jakarta Barat;51O Shop;5;5.0;1;1;https://www.tokopedia.com/51oshop/dried-france-morels-mushroom-cepes-jamur-perancis-kering-morel-100gr?extParam=ivf%3Dfalse%26src%3Dsearch
1935683430;Jamur merang kaleng IKPS 425 Gr / Straw Mushroom Whole in Brine;16800;Jakarta Barat;YMR shop;5;5.0;11;11;https://www.tokopedia.com/ymrshopofficial/jamur-merang-kaleng-ikps-425-gr-straw-mushroom-whole-in-brine?extParam=ivf%3Dfalse%26src%3Dsearch
1687502638;Jamur Kancing HERRING BRAND Whole Mushroom Dalam Kaleng 400Gr;13999;Kab. Tangerang;Somura TBK;5;4.8;158;158;https://www.tokopedia.com/somura-tbk/jamur-kancing-herring-brand-whole-mushroom-dalam-kaleng-400gr?extParam=ivf%3Dfalse%26src%3Dsearch
12459334199;PURA SEASONING KALDU JAMUR ASLI KALDU MPASI NON MSG TANPA GULA;69000;Jakarta Timur;nedhosae;5;5.0;3;3;https://www.tokopedia.com/nedhosae/pura-seasoning-kaldu-jamur-asli-kaldu-mpasi-non-msg-tanpa-gula?extParam=ivf%3Dfalse%26src%3Dsearch
1461665814;SPECIAL MUSHROOM SAUCE by Superdaging - 500 ml;79500;Tangerang Selatan;*superdaging*;5;5.0;50;50;https://www.tokopedia.com/superdagingstore/special-mushroom-sauce-by-superdaging-500-ml?extParam=ivf%3Dfalse%26src%3Dsearch
4095253835;Royco Kaldu Jamur Spesial 170 gram;31600;Jakarta Selatan;Tokopedia NOW!;5;5.0;570;570;https://www.tokopedia.com/now/royco-kaldu-jamur-spesial-170-gram?extParam=ivf%3Dfalse%26src%3Dsearch
1056510054;coral jamur discosoma merah;120000;Jakarta Timur;Rizq olshop;0;;0;0;https://www.tokopedia.com/shopingrizq/coral-jamur-discosoma-merah?extParam=ivf%3Dfalse%26src%3Dsearch
265493096;Totole kaldu jamur 200 gram;25590;Jakarta Barat;MBL Store;5;5.0;202;202;https://www.tokopedia.com/medanbaganlang/totole-kaldu-jamur-200-gram?extParam=ivf%3Dfalse%26src%3Dsearch
13609884152;Kaldu No MSG / Kaldu Ayam / Kaldu Jamur 100% PREMIUM QUALITY;14900;Bandung;Cap Sahabat;5;5.0;49;49;https://www.tokopedia.com/capsahabat/kaldu-no-msg-kaldu-ayam-kaldu-jamur-100-premium-quality-kaldu-jamur-100g-refill-ea1b8?extParam=ivf%3Dfalse%26src%3Dsearch
897625351;Biji Jagung Jumbo / Biji Jagung Popcorn Big Ball Mushroom / 1 KG;33000;Tangerang;Toserbashop18;5;4.5;44;44;https://www.tokopedia.com/toserbashop18/biji-jagung-jumbo-biji-jagung-popcorn-big-ball-mushroom-1-kg?extParam=ivf%3Dfalse%26src%3Dsearch
587496423;SU Brand Jamur Putih White Fungus - 500gr;95000;Jakarta Barat;adhi _store;5;5.0;344;344;https://www.tokopedia.com/adhistore-2/su-brand-jamur-putih-white-fungus-500gr?extParam=ivf%3Dfalse%26src%3Dsearch
13501350773;JAMUR ENOKI CINA 100gr;3399;Surabaya;Etalaseque;5;5.0;14;14;https://www.tokopedia.com/etalaseque/jamur-enoki-cina-100gr-ungu-greenbox-ee113?extParam=ivf%3Dfalse%26src%3Dsearch
1662364560;Totole Kaldu Jamur 80gr;10800;Jakarta Selatan;Save My Home;5;5.0;252;252;https://www.tokopedia.com/savemyhome/totole-kaldu-jamur-80gr?extParam=ivf%3Dfalse%26src%3Dsearch
920199124;Jamur kuping kering black fungus 50 gram kwalitas premium, repack;8500;Jakarta Barat;BudiGrosir;5;5.0;7;7;https://www.tokopedia.com/budigrosir/jamur-kuping-kering-black-fungus-50-gram-kwalitas-premium-repack?extParam=ivf%3Dfalse%26src%3Dsearch
947472585;Jamur Shitake Fresh 250gr;22000;Jakarta Pusat;Alicia Homeware Shop;5;5.0;210;210;https://www.tokopedia.com/aliciahomeware/jamur-shitake-fresh-250gr?extParam=ivf%3Dfalse%26src%3Dsearch
10761518214;Red Boat Jamur Kancing Kaleng Champignons 425gr  ;14499;Jakarta Pusat;Madam Yang;5;5.0;3;3;https://www.tokopedia.com/madam-yang/red-boat-jamur-kancing-kaleng-champignons-425gr?extParam=ivf%3Dfalse%26src%3Dsearch
2095820424;JAMUR ENOKI REGULER 100GR;6000;Jakarta Timur;cemerlang frozen food;5;5.0;73;73;https://www.tokopedia.com/udcemerlangfrozen/jamur-enoki-reguler-100gr?extParam=ivf%3Dfalse%26src%3Dsearch
1115676643;Totole Kaldu Jamur Penyedap Rasa Jamur;22500;Jakarta Utara;Rumah food now;5;5.0;4;4;https://www.tokopedia.com/rumahfoodnow/totole-kaldu-jamur-penyedap-rasa-jamur-80?extParam=ivf%3Dfalse%26src%3Dsearch
2536713402;Jamur merang 250 gr;16000;Bandung;Kios Ikan Segar Bandung;5;4.9;50;50;https://www.tokopedia.com/kiosikansegarbandung/jamur-merang-250-gr?extParam=ivf%3Dfalse%26src%3Dsearch
482184165;JAMUR KUPING PUTIH;30000;Jakarta Utara;Club Sehat Store;5;4.9;69;69;https://www.tokopedia.com/clubsehatonline/jamur-kuping-putih?extParam=ivf%3Dfalse%26src%3Dsearch
1638431746;Jamur Merang Segar Berkualitas - 250 Gram;19000;Jakarta Selatan;JURAGAN IKAN LAUT;5;5.0;86;86;https://www.tokopedia.com/juragan-ikan/jamur-merang-segar-berkualitas-250-gram?extParam=ivf%3Dfalse%26src%3Dsearch
487333881;Keripik Jamur Kancing 200g Khas Wonosobo;36000;Kab. Wonosobo;OOW - OlehOlehWonosobo;5;4.9;294;294;https://www.tokopedia.com/o2w/keripik-jamur-kancing-200g-khas-wonosobo?extParam=ivf%3Dfalse%26src%3Dsearch
13358490314;Fresh Frozen Whole Black Summer Truffle 50gr Jamur Truffle Hitam Ital;509900;Jakarta Barat;51O Shop;5;5.0;5;5;https://www.tokopedia.com/51oshop/fresh-frozen-whole-black-summer-truffle-50gr-jamur-truffle-hitam-ital-36gr-1pcs-65b99?extParam=ivf%3Dfalse%26src%3Dsearch
1963549468;Jamur shitake Hyoko;13000;Tangerang Selatan;grahafortune;5;4.9;37;37;https://www.tokopedia.com/grahafortune/jamur-shitake-hyoko-50-gram?extParam=ivf%3Dfalse%26src%3Dsearch
2567819581;Jamur Enoki 100gr;5900;Malang;Malik Jaya Food;5;5.0;87;87;https://www.tokopedia.com/malikjayafood/jamur-enoki-100gr?extParam=ivf%3Dfalse%26src%3Dsearch
2057563199;Herring Brand Kaldu Jamur Shitake Mushroom Seasoning Powder 454 gr;34500;Jakarta Barat;YMR shop!;5;5.0;341;341;https://www.tokopedia.com/gtbooster/herring-brand-kaldu-jamur-shitake-mushroom-seasoning-powder-454-gr?extParam=ivf%3Dfalse%26src%3Dsearch
2070664738;Sayuran Segar Jamur Merang Fresh;14000;Bandung;RZTSHOP86;5;4.9;143;143;https://www.tokopedia.com/rzt86/sayuran-segar-jamur-merang-fresh?extParam=ivf%3Dfalse%26src%3Dsearch
6852626648;KALDU JAMUR TOTOLE MILI FYF / PENYEDAP RASA JAMUR (80GRAM);9900;Surabaya;KUKURU MART;5;4.9;18;18;https://www.tokopedia.com/kukurumart/kaldu-jamur-totole-mili-fyf-penyedap-rasa-jamur-80gram-mili-fyf?extParam=ivf%3Dfalse%26src%3Dsearch
3777965719;Totole Kaldu Jamur 400gram / 400gr (FREE Totole Ayam 10G);51000;Jakarta Utara;One Safety Jakarta;5;5.0;62;62;https://www.tokopedia.com/onesafetyjakarta/totole-kaldu-jamur-400gram-400gr-free-totole-ayam-10g?extParam=ivf%3Dfalse%26src%3Dsearch
1797524974;Jamur Tiram Sayur 500 Gr - Lumbung Bhumi;16400;Jakarta Barat;Lumbung Bhumi;5;5.0;44;44;https://www.tokopedia.com/lumbungbhumi/jamur-tiram-sayur-500-gr-lumbung-bhumi?extParam=ivf%3Dfalse%26src%3Dsearch
12625105315;Jamur King Oyster;27000;Jakarta Barat;Bakoel Sayur Online;5;5.0;12;12;https://www.tokopedia.com/bakoelindonesia/jamur-king-oyster?extParam=ivf%3Dfalse%26src%3Dsearch%26whid%3D2605395
2892890224;jamur kancing champignon mushroom;16000;Bekasi;Jos segar 1;5;5.0;16;16;https://www.tokopedia.com/jossegar/jamur-kancing-champignon-mushroom?extParam=ivf%3Dfalse%26src%3Dsearch
1407915449;Shintake Jamur Kering Hioko|Siongku Repack 250gr;59000;Bandung;HADE groceries pertama;5;4.9;35;35;https://www.tokopedia.com/hadegroceries-1/shintake-jamur-kering-hioko-siongku-repack-250gr?extParam=ivf%3Dfalse%26src%3Dsearch
2038005999;Jamur Shimeji Putih 1 pack Citra fresh;10000;Jakarta Barat;Citra Fresh Official Store;5;5.0;300;300;https://www.tokopedia.com/citrafresh/jamur-shimeji-putih-1-pack-citra-fresh?extParam=ivf%3Dfalse%26src%3Dsearch
2548826743;Jamur Tiram 200 gam (Sayur Segar);8000;Tangerang Selatan;Rahmatika Freshmart;5;4.9;367;367;https://www.tokopedia.com/rahmatikamart/jamur-tiram-200-gam-sayur-segar?extParam=ivf%3Dfalse%26src%3Dsearch
1081877155;Jamur Shimeji Putih Bunapi White Shimeji Mushroom 1 pack 150 gr;9700;Jakarta Pusat;HasilSumberalaM;5;5.0;168;168;https://www.tokopedia.com/hasilsumberalam/jamur-shimeji-putih-bunapi-white-shimeji-mushroom-1-pack-150-gr?extParam=ivf%3Dfalse%26src%3Dsearch
7271463646;Jamur Kancing / Champignon Fresh 200gr;8000;Surabaya;HSG-STORE;5;5.0;52;52;https://www.tokopedia.com/hsg-store/jamur-kancing-champignon-fresh-200gr?extParam=ivf%3Dfalse%26src%3Dsearch
19657607;Nyamnyam Kitchen - Chu Kiok / Kaki babi masak jamur;158000;Jakarta Barat;Nyamnyam Kitchen;5;4.9;551;551;https://www.tokopedia.com/nyamnyamkitchen/nyamnyam-kitchen-chu-kiok-kaki-babi-masak-jamur?extParam=ivf%3Dfalse%26src%3Dsearch
